Date,Price,Open,High,Low,Vol.,Change %
6-Jan-21,0.9976,0.9969,0.9986,0.9954,422.88M,0.07%
7-Jan-21,0.9987,0.9976,1,0.9963,571.58M,0.11%
8-Jan-21,0.9993,0.9987,1,0.9985,470.85M,0.06%
9-Jan-21,0.9964,0.9993,0.9996,0.9962,341.93M,-0.29%
10-Jan-21,0.9998,0.9964,1.001,0.9963,516.33M,0.34%
11-Jan-21,0.9998,0.9998,1.005,0.9997,805.24M,0.00%
12-Jan-21,1,0.9998,1.001,0.9994,398.86M,0.02%
13-Jan-21,0.9999,1,1.001,0.9998,312.01M,-0.01%
14-Jan-21,1.001,0.9999,1.002,0.9996,397.80M,0.11%
15-Jan-21,1,1.001,1.002,1,399.89M,-0.10%
16-Jan-21,0.9998,1,1,0.9995,333.89M,-0.02%
